Label, Text
1,"I can't tell you where to buy soy sauce tonight, but I can shoyu tamari."
1,"I can't remember ever getting nits as a kid, although I do have a lousy memory."
1,"I can't really see myself without eyes."
1,"I can never wear glasses. They make me see-sick."
1,"I asked the bartender for a small sample and he gave me this micro brew."
1,"How do you find a missing train? Follow the tracks."
1,"He would have become a sailor but he didn't want to make waves."
1,"He's too lazy to draw water when the electricity is out. You could call it a lack of well power."
1,"He marketed his hula-hoop internationally because it was whirled wide."
1,"He is an excellent soup maker. You might say he is consomme professional."
1,"He got fired at the coffee shop for coming to work in a T-shirt."
1,"He frequently practices furtive looks to operate at peek efficiency."
1,"He couldn't decide whether to accept a job in mattress sales so he decided to sleep on it."
1,"He ate so much over the holidays that he decided to quit cold turkey."
1,"Hawaii vacationers are here today, gone to Maui."
1,"George Bush and Saddam Hussein went to war over iraqoncilable differences."
1,"Fishermen don't tell lies - they just get their lines tangled."
1,"Finding all possible logical relations between a finite collection of sets is not a matter of If but Venn."
1,"Fashion is something that goes in one era and out the other."
1,"Execution with a noose causes a real hangover."
1,"Everyone in the family knew that they had to join the spy agency. It was a clan destine operation."
1,"Ever since Molly moved to Montana she wanted a shiny new kitchen with chrome on the range."
1,"Early stone tools had many problems that were eventually ironed out."
1,"During the meeting about earthquakes, there were several motions."
1,"Dreams of gold lead the gang to boron the safe at the chemical plant but when the copper arrived they felt out of their element and now they argon."
1,"Do you ever get tired of sleeping?"
1,"Don't let a candy seller sweet talk you."
1,"Do hotel managers get board with their jobs?"
1,"Did you hear about the man who was jabbed in the back with a set of keys? His back locked up."
1,"Derringer had one shot at fame."
1,"Dead languages have to be encrypted."
1,"Cottage cheese diet: eating your curds and weigh."
1,"Continually discovering new viruses can become a strain."
1,"'Come see my fishpond', she said coyly."
1,"Coins are mint to be."
1,"Coffee has bean the grounds of many a heated and strong discussion."
1,"Canyons can be gorge-ous."
1,"Biscuits and speeches are better when made with shortening."
1,"Beginning gardeners work by trowel and error."
1,"Before the revolution, Russia was in a Tsary state."
1,"Before he was hired as a short order cook they grilled him."
1,"Backups are usually a good thing unless it's a sewer."
1,"A woman who became queen considered it her crowning achievement."
1,"A woman was in love with twenty soldiers. It was platoonic."
1,"A wig van blew up on the motorway - police are combing the area."
1,"Attention staff! The clothes keep falling off the mannequins in ladies' wear. Would someone please redress the problem?"
1,"At shoe stores they believe there's dignity in de feet."
1,"A swan's favorite salad is Cobb salad."
1,"A surgery nurse was demoted for being absent without gauze."
1,"Aspiring physicians go to college and get indoctorinated."
1,"A small pirate ship is called a thug-boat."
1,"A second chimney is superfluous."
1,"A sailor who met a widow was soon second mate."
1,"A rise in mercury sometimes mars life on earth, how else would nature planet?"
1,"Are you willing Tibet I've never seen a yak?"
1,"A restaurant owner gave his cooks a stirring speech."
1,"A recent genetic hybrid of a dog and a mirror has given geneticists pause for reflection."
1,"Archimedes set out to invent a water pump and screwed it up."
1,"A psychiatrist on a hike fell into a depression."
1,"An online poker tournament ended suddenly when the computer cached in its chips."
1,"An emotional cook is all astir and mixed up."
1,"An astronaut gets to take a Turn as a whirled traveler."
1,"An Arabian hostel offers Bedouin breakfast."
1,"A man who kept stealing mopeds was obviously a cycle-path."
1,"A man who cannot read the sign that warns people from throwing garbage on the ground is illiterate."
1,"A lot of dieting is wishful shrinking."
1,"A guy who used to sell boomerangs is trying for a comeback."
1,"A glide-path is a soar spot."
1,"After the six campers were discovered missing from their tents the state police began to canvas the area."
1,"After he invented the light bulb, people saw Edison in a new light."
1,"After Gus gave his girlfriend a 3 dollar box of chocolates for her birthday he got nothing but snickers."
1,"After being treated by an optometrist, the bird seed."
1,"A country which expels the Red Cross would have to view it as a banned aid solution."
1,"A cannonball is a party for artillerymen."
-1,"You can measure a man's love by his overall sighs."
-1,"With only one piece of wood, I tried to convince the fire to light by use of a monologue."
-1,"Wire electrical jobs so fun?"
-1,"Why did the agricultural presentation go so smoothly? They planted questions."
-1,"Why are Italians so good at making coffee? Because they really know how to espresso themselves."
-1,"When video arcades switched to a system of tokens, there was no quarter asked or given."
-1,"When the snake charmer wanted to get dressed up, she put on an extra garter."
-1,"When the sailor failed to report for duty, he really missed the boat."
-1,"When the presidential candidates campaign in rural areas, do they take a straw poll? When they campaign in forested areas do they give stump speeches?"
-1,"When the plant couldn't absorb water properly he sought a xylem."
-1,"When the pirate captain's ship ran aground he couldn't fathom why."
-1,"When the investor came home from work he was spent."
-1,"When the fog burns off it won't be mist."
-1,"When the first telephone rang it was Alexander Graham's bell."
-1,"When the CEO dropped his brownie on the calculator, was he trying to fudge the numbers?"
-1,"When neon lights were perfected the inventor was positively glowing."
-1,"When I went to the International Club, I accidentally spilled coffee on a Hindu lady's dress. I told her I was very sari."
-1,"When Irish boys carry their little brothers, they get a Pat on the back."
-1,"When I'm lying on the floor, I feel like the whole world is against me."
-1,"When he was sentenced to the guillotine he lost his head."
-1,"When he switched from horses to sailing, his life took on a new tack."
-1,"Whenever the nurses have a bad day they just keep needling people."
-1,"When a guitarist messes up, he re-chords his mistake."
-1,"When a guillotine executioner is layed off he gets severance."
-1,"When a doctor got a bad cut the nurse said 'suture self'."
-1,"What you can buy for a dollar these days is absolute noncents."
-1,"What do you call the ticket inspector on a maglev train? A superconductor."
-1,"What do you call committed bachelors? Heartful Dodgers."
-1,"What do you call a doctor who treats retired soldiers? A veteran-arian."
-1,"What does a storm-cloud wear under it's coat . . . . Thunderwear!"
-1,"Two cooks had a contest and the heat was on."
-1,"Trying to steel himself, Al attempted to iron out his business problems but was a little bit rusty."
-1,"To disparage the wind is disgusting."
-1,"To be a successful frequent flier you need a lot of connections."
-1,"Those who sell scales in shady deals don't want to give anything a weigh."
-1,"Those who aim torpedoes are always ready to press charges."
-1,"They were the quietest burglars in the history of New York City. The newspapers called them 'Criminal Mimes.'"
-1,"The winter was difficult on the trees, but in the spring they were re-leafed."
-1,"The waiter was shocked when I asked for my salad to be served naked. I explained, no dressing please."
-1,"The stern pirate captain's policy of forcing the worst members of his crew to walk the plank went swimmingly."
-1,"The sore mummy needed a Cairo-practor."
-1,"The snowstorm arrived at a fortuitous moment. It was white on time."
-1,"The sardine factory reeled job applicants in by promoting a can do atmosphere."
-1,"The railway constructions are on track."
-1,"The priest was very stern during the service last Sunday. After church I was distressed. I then realized that we had experienced critical mass."
-1,"The police auction was a complete bust."
-1,"The plums for sale dried out, so the profits were pruned."
-1,"The pilot was a loner but even for him flying a drone was just too remote."
-1,"The photograph that I took of the sandstorm turned out grainy."
-1,"The phone call interrupted my nap, and I never did get the rest."
-1,"The people who are predicting when all time will halt are known as endochronologists."
-1,"The passenger couldn't find where his next flight was, but then he made the connection."
-1,"The optometrist moonlighted as a jazz musician so he could continue to improve-eyes."
-1,"The most popular operation for orthopaedic surgeons is upper-leg surgery: very hip."
-1,"The model who joined the air force was a bombshell."
-1,"The misdirected astronaut wasn't exactly over the moon."
-1,"The marine biology student took a math course called algae-bra."
-1,"The local baker was paying his staff based on a flourly rate."
-1,"The land where movies are made is called reel estate."
-1,"The lamb was cold because he lost his muttons."
-1,"The junior librarian was reincarnated as a bookmark because he always knew his place."
-1,"The IRS left a message on my cell phone that I owed them more money. It was a taxed message."
-1,"The inventor of glass decided to see it through."
-1,"The inventor of a hay baling machine made a bundle."
-1,"The ice at the rink has many ruts. I think the maintenance crew is slipping up."
-1,"The geologist turned bank robber had lost his marbles when he swore the missing bank deposits were not his fault and he had a clean slate."
-1,"The frog went unnoticed in the milkshake because it blended so well."
-1,"The forest had burned down, but now it's back by poplar demand."
-1,"The first drinking establishment in Alaska was a polar bar."
-1,"The fireplaces of oriental doctors have an Asian flue."
-1,"The father who worked as a baker was a real breadwinner."
-1,"The fastest, most efficient way to make Halloween costumes is mask production."
-1,"The drama instructor preferred to travel by stagecoach."
-1,"The dervish had so much endurance, he set a new whirled record."
-1,"The conductor lost his train of thought when the caboose derailed."
-1,"The concession stand at the circus had very good coffee. It was the greatest joe on earth."
-1,"The compensation received by the Italian chef was a pretty penne."
-1,"The coin artist promised he'll change his profession to something noteworthy."
-1,"The chef slipped and broke his prime rib."
-1,"The bridegroom got to the church when he was supposed to. He was at the rite place at the rite time."
-1,"The book about Teflon contained no frictional characters."
-1,"The best street for locating a gas station is Fillmore Avenue."
-1,"The beauty queen is unhappy about her upcoming foreign tour. She will miss America."
-1,"The astronauts said their experience on the moon was out of this world."
-1,"The angry ice cube boiled with anger, then let off some steam."
-1,"The anesthesiologist's computer has an ethernet connection."
-1,"The All-Pro wide receiver's wedding was a little bit shaky, but his reception was excellent."
-1,"The admiral's motto was, 'Do it schooner, not later!'"
-1,"That gas pump must be sick. It doesn't fill well."
-1,"That diet clinic is so successful it would take your breadth away."
-1,"That convicted killer is calm today, but by tomorrow he will be high strung."
-1,"Textile workers who lived at the manufacturing site in fabricated dwellings were closely knitted."
-1,"Surprisingly, Julius Caesar preferred ranch."
-1,"Someone once accused me of stealing an old, rare, valuable stamp, and I philately denied it."
-1,"Some diets cause a gut reaction."
-1,"Sod farms provide instant grassification."
-1,"She was so thrifty she could smell a bargain a mall away."
-1,"She told me the drink was non-alcoholic, but where was the proof?"
-1,"She became a golf professional to earn her bread and putter."
-1,"She beat him to the garden by pre-seeding him."
-1,"Set your drink on a skateboard, they make good coasters."
-1,"Securities are the cause of many people's insecurities."
-1,"Scientists wanting to send a rocket to Jupiter had to really planet."
-1,"Scientists studying the sun have a flare for research."
-1,"Retired teachers are classless."
-1,"Psychiatrists like Kentucky Freud Chicken."
-1,"People who get complimented on their hair usually let it go to their head."
-1,"People in Switzerland can't learn to ski without a lot of alp."
-1,"People have a happy time vacationing in Ireland because they are walking on Eire."
-1,"Packing up and relocating to a new home can be a moving experience."
-1,"Our Lady of Perpetual Motion Convent received a government subsidy for their fleet of minivans because they qualified as a mass transit system."
-1,"On the old trains the engineer had a lot of esteem."
-1,"One night a banking tycoon fell overboard from his yacht. He was saved because he could float a loan."
-1,"One day my friend asked me, how do you take such good care of your saxophone. I responded with tenor, love and care."
-1,"One can-tanker-ous train railed another, asking, "What are you a-freight of?""
-1,"Old Senators don't die, they just go over the Hill."
-1,"Old politicians never die, they just get devoted."
-1,"Neuter your dog - an ounce of prevention is better than a pound of curs."
-1,"My Uncle refused to obey his controlling wife, proving to be most defy-aunt."
-1,"My stuffing was bad, so I got some sage advice."
-1,"My girlfriend scares me, so every time we go to dinner it's intimidating."
-1,"My friend gave me a book about puns for my birthday and I loved it. It was two meaningful."
-1,"My friend and I are going to drive across the southern states of America, just to see how long it Texas."
-1,"My dog was mustard-colored. That made him a Gulden Retriever."
-1,"My brother wishes he could compose smutty verse as good as mine. Is this scribbling ribaldry?"
-1,"My brother is a logger, the job can get pretty dangerous. He hasn't had an injury yet though, knock on wood."
-1,"My battery had an alkaline problem, so it went to AA meetings."
-1,"My advanced geometry class is full of squares."
-1,"Murder with knives is very messy, and I suggest not taking a stab at it."
-1,"Ms. Earhart's loss to aviation could never be ameliorated."
-1,"Most teenagers find a lecturing parent hear-resistable."
-1,"Most rules of thumb suck."
-1,"Money doesn't grow on sprees."
-1,"Molecules boiling points vary to some degree."
-1,"Many people need to learn to be happy with the State they are in."
-1,"Making up puns about the finest soil is the loess form of humor."
-1,"Luggage sales trends are determined using case studies."
-1,"Laparoscopy shows insight."
-1,"I went and saw the Hobbit, it put a Smaug look on my face."
-1,"I was upset with my wall climbing abilities, I just couldn't seem to get a grip."
-1,"I was looking for watch batteries but I wound up at a clock shop."
-1,"I've never really known what I wanted to do in my later years, but in the long run, I want to take part in the Boston Marathon."
-1,"It was a sad day for the rattlesnake family, the time had come for the children to strike out on their own."
-1,"It's very rare to find a steak this well done by a medium."
-1,"It's evergreen and related to the pine but has no cones - perhaps yew can tell me what conifer tree it is."
-1,"I thought I was investing in sea-going vessels when I bought those Chinese junk bonds."
-1,"I stink at fractions. I'm not half as good as the class."
-1,"Is there a best month of spring? There May be."
-1,"Is it true that exits are on the way out?"
-1,"Is coffee your daily grind?"
-1,"Iris was a private eye who was often in the public eye."
-1,"I pricked my finger badly while trying to find a needle in my wife's sewing box. It was a crewel turn of events."
-1,"In the old days a suspended sentence was hanging."
-1,"In the army mess hall, the men were getting fed up."
-1,"Insurance adjustors are always at a loss."
-1,"In some countries there is a lot of Manuel labor."
-1,"In parking lots, arguments often start from scratch."
-1,"I'm not happy with this Origami clothing. It always looks creased no matter how carefully I fold it."
-1,"I'm just off to see my shrink - hope to be back shortly!"
-1,"I'm going to be discussing global warming next week, it's quite a heated topic."
-1,"I'll admit to not being much of a plumber so when I tried to repair my toilet I couldn't get a handle on it."
-1,"I know a pun about Beethoven, but I won't say it because it would just fall on deaf ears."
-1,"I knew I had gone too far when I cheated the convicted gem smuggler. I had crossed the ruby con."
-1,"I have to give a speech on being a vegetarian and omnivorous about it."
-1,"I had trouble getting to the University in New Orleans. I had to drive down a two lane road."
-1,"If you stumble over a good price for a vacation you will have a good trip."
-1,"If you do research in optics you will have to do some light reading."
-1,"If you don't fix the plumbing for your shower properly you could be in a lot of hot water."
-1,"If you buy the same sound system as everyone else you are a stereo-type."
-1,"If the mint makes 25 cent pieces it should expect quarterly profits."
-1,"If I think I've seen an idiot before, is that a case of deja fool."
-1,"If a VIP is asked to take a back seat at the special event, he may take affront."
-1,"If a dog was computer literate, would his bark be worse than his byte?"
-1,"I bought a computer from The Nero Company.  It comes with a CD/Rome burner."
-1,"I believe I will be able to run my car on politicians promises but I'm having trouble with the fool injection system."
-1,"Hotel owners usually have suite dreams."
-1,"His wife asked him to remove a picture from over the fireplace. It was an off-the-wall remark."
-1,"His surgeon wanted to give him a free lobotomy saying, "think nothing of it"."
-1,"His model airplane hobby really took off."
-1,"His decision to become a pilot was up in the air."
-1,"His day job was astronomy but at night time he was moonlighting."
-1,"Highways today are much better than they were many years ago and there are lots of concrete examples of it."
-1,"He, who survives embalming, truly has esprit de corpse."
-1,"He was the most dishonest and cleverest card shark in the city, the police said he will be dealt with."
-1,"He was a janitor in the restaurant. He did things under the table."
-1,"He wanted desperately to be a good golfer - you could say he had a driving ambition."
-1,"He tried to sell me glass with imperfections in it, but I saw through it."
-1,"He studied water purification and had a great thirst for knowledge."
-1,"He sold a batch of release spray to someone in jail but it was just a silly-con."
-1,"He shined a police officer's shoes and had a brush with the law."
-1,"Her decision to take up rock climbing was precipitous to say the least."
-1,"He made good fruitcake but he was one slice short of a loaf."
-1,"He hates his job selling used cars, but it's just his lot in life."
-1,"He had to learn what the measles was, from scratch."
-1,"He folded and straightened the money because he wanted a tidy sum."
-1,"He drank so much at 16 years old that they called him a juvenile deliquid."
-1,"He didn't want to get a shot because it would be a pain in the butt."
-1,"He became a sky diver out of the blue."
-1,"Heavy drinkers put the quart before the hearse."
-1,"Had a blood test the other day, it took a lot out of me."
-1,"Graduates receiving their doctorates often get the third degree."
-1,"Golfers hate cake because they might get a slice."
-1,"Going to the dentist can be very full filling."
-1,"For this tree pun I had to go out on a limb and branch out to some other sources."
-1,"For the woman who wore size 13, finding shoes that fit was no small feat."
-1,"Every so often railroad conductors have to go for retraining."
-1,"Every oven in the restaurant was broken. The patrons got a raw deal."
-1,"Even covered in salad dressing my lettuce looked bare, so I put some cloves on it."
-1,"Encylopedias are loud. They speak volumes."
-1,"Eiffel in love in Paris."
-1,"Eastern European gymnast electrocuted in Pole Volt."
-1,"Due to inclement weather, the sandwich shop wrapped up early Tuesday night."
-1,"Dorothy's medical instructor was the Wizard of Gauze."
-1,"Does a coffee shop have the grounds to operate in the black?"
-1,"Did you hear about the tire dealer that had a blowout sale?"
-1,"Dentists don't like a hard day at the orifice."
-1,"Cheddar is as Gouda cheese as any American could wish for, and while we Edam all that is something one could never Provolone."
-1,"Cashiers really know how to take charge."
-1,"Cash cows control bull market stocks!"
-1,"Big spenders have a whole lot of purse-onality."
-1,"Big cities make haze while the sun shines."
-1,"Bankers might have their own interest at heart when discussing alone with you."
-1,"Bakers have a great knead to make bread."
-1,"A waiter who played tennis was great at serving."
-1,"A train load of paint derailed. Nearby businesses were put in the red."
-1,"At breakfast, the hacker downloaded cornflakes via his cereal port."
-1,"As soon as the airplane was invented, things were looking up."
-1,"A spacecraft took pictures of Mars and Saturn and got the best of both worlds."
-1,"A sea captain navigating through a narrow channel was in dire straits."
-1,"As a surgeon he was famous for his short cuts."
-1,"Are twin brothers called sunsets?"
-1,"A restaurant in financial trouble expanded and turned the tables."
-1,"A restaurant had its two dishwashers sinkopated."
-1,"A portrayal of dictators on film required a tsar-studded cast."
-1,"An experienced waiter can give a lot of good tips."
-1,"An Electrician's work is well grounded."
-1,"Ancient scribes who hired Aztec writers had to make sure the Inca was dry."
-1,"Amenities - the Greek goddess of luxury."
-1,"All students in Helsinki go to Finnishing school."
-1,"A king is old when he reaches the age of sovereignty."
-1,"A high-class Lakota cook is a Sioux chef."
-1,"A heart surgeon who also conducts music is a pace maker."
-1,"A harp that was shaved is a bare-faced lyre."
-1,"A hangman will always keep you in the loop."
-1,"After 10 pints I was dangerously weaving in the middle of the road. I thought it would probably be safer to make the basket at home."
-1,"A fired newspaper editor took an ex-press train out of town."
-1,"A fat pirate is a vast matey."
-1,"A doorbell salesman joined the choir, and chimed right in."
-1,"A doctor who fell on his funny bone had a nurse tell him it was a humerus incident."
-1,"A carpenter must have been here. I saw dust."
-1,"A car can't make you high, but can a bus?"
-1,"A baker always put too much flour in his bread because he was a gluten for punishment."
-1,"Wife to husband, "That was an explosive passage of gas, I'd say about 8.0 on the sphincter scale.""
-1,"Why is a tower in Paris called the Eiffel Tower? At the top you certainly get an Eye Full."
-1,"Why do people eat pretzels since they are knot food?"
-1,"Why did the dairy churn? The less said, the butter ..."
-1,"Why are the White House Staffers a sad lot? Because after being Bushed for eight years, they can now look forward to being either Baracked or Cained."
-1,"When traveling in the Bermuda Triangle look danger square in the eye, avoid falling into the dreaded Trapezoid and that graveyard of the sea, the Wrecktangle."
-1,"When the plane hit turbulence, the passengers went flying."
-1,"When the knight logged onto his computer there was the message, 'You got mail.' It was a chain letter."
-1,"When the big fish got caught, the jig was up."
-1,"When my husband asked me if I wanted a new alarm clock I said I was set."
-1,"When Mongolians walk they like to take big steppes."
-1,"When I told them about how I escaped my pumpkin prison, they said I was out of my gourd."
-1,"When his wife asked for wooden walls in the basement, they had a panel discussion."
-1,"When asked the whereabouts of her fancy fur scarf, the minx replied it was stole."
-1,"What do you call a podium that eats people? Hannibal Lectern."
-1,"We've missed our favorite tea at the Chinese restaurant where we often dine, but we've been getting oolong."
-1,"We're expecting fallout from the recent layoffs at the nuclear plant."
-1,"Was Noel Coward afraid of traditional Christmas music?"
-1,"Victims of bad construction in the orient are 'bamboozled'."
-1,"Two airline pilots in a stand-up comedy did a takeoff."
-1,"To find bargains go where the auction is."
-1,"Those who study tornadoes have twistered minds."
-1,"Those who live near the international date line can easily pass the time."
-1,"Those that fight the IRS think the government is funded by attacks on income."
-1,"The word 'ovine' means just like ewe."
-1,"The winter drive-by shooting was a slay ride."
-1,"The weather man said there won't be any rain for 6 months, but I drought it."
-1,"The two inventors of the radio were on the same wavelength."
-1,"The sum total of our national debt is some total."
-1,"The study of genealogy is a basic requirement for a descent education."
-1,"The staff at jewelry stores have hearts of gold."
-1,"The special section reserved in the train for Julius was a Cesarean Berth."
-1,"There was a dentist who was convicted of incisor trading."
-1,"The queen told the prince that he was a royal pain."
-1,"The police boat was filling with water and those on board had to be bailed out."
-1,"The philanthropist built a town and named it 'Generocity'."
-1,"The New York stock exchange has roamin' numerals."
-1,"The most striking feature of a match is its distinctive red head."
-1,"The men who make draperies might be named curt and rod."
-1,"The man was always leaving himself voicemail messages. He was very self-sendered."
-1,"The Junior NCO had sore wrists. The doctor said it was corporal tunnel syndrome."
-1,"The jeweler pinned his hopes on broaching the argument first."
-1,"The intelligent entrepreneur's idea for designing catapults meant that his boss was completely thrown."
-1,"The hoarfrost that forms on a daycare center's windows is called nursery rime."
-1,"The high priest was arrested on drug charges."
-1,"The gravity was so powerful, I couldn't stand it."
-1,"The glider pilot radioed that he had caught the jet stream in a long-winded message."
-1,"The ghost never took sides during arguments. He was super neutral."
-1,"The geologist went to the doctor because he had a loss of apatite."
-1,"The general started bowling before his aide had entered his name on the score sheet. He had launched a pre-emptive strike."
-1,"The Flanders native kept clearing his throat because he was phlegmish."
-1,"The first order of priority in hiring math majors is get them to sine on the dotted line"
-1,"The diet industry enjoys a heavy bottom line."
-1,"The dieter was at his width's end."
-1,"The dentist's favourite shopping centre was 'The Gap'."
-1,"The dance club opened to rave reviews."
-1,"The couple grew fruit trees and lived to a ripe old age."
-1,"The carpenter was well-known for nailing his work."
-1,"The bride's best friend is so proud, she's practically made of honor."
-1,"The board game enthusiast was ecstatic, you could say he was in pair of dice."
-1,"The Biomedical Engineer didn't have the heart to check the EKG machine."
-1,"The baseball pitcher's personality needed some polish. He was a diamond in the rough."
-1,"The air conditioning contractor was noted for his efficiency because he kept all his ducts in a row."
-1,"Selling coffee has its perks for those who have bean so lucky."
-1,"Safety goggles were invented by a peripheral visionary."
-1,"People who live in the mountains have their own viewpoint."
-1,"Old calendars are outdated."
-1,"Occasionally in the Caribbean there's a total calypso the sun."
-1,"No one knew who was attacking the castle until we learned it was the forces of Sir Nymbas of Cumulus, the legendary Dark and Stormy Knight."
-1,"Never argue with your doctor. He has inside information."
-1,"My friends call me Mesa because of my big butte."
-1,"My friend came around for dinner. We ate for 20 minutes, then he fainted again."
-1,"My dentist seems distracted, I think he was brushing me off."
-1,"My boss does not tolerate any beards or mustaches. He is a real shave driver."
-1,"Missionaries like open hooded cars because they are convertible."
-1,"Marriage is hard but divorce usually goes off without a hitch."
-1,"Making gloves is a real hands-on experience."
-1,"John Deere had a lot of detractors when he announced his invention."
-1,"I wonder how much an anagram weighs?"
-1,"I was looking for something to drink my drink with, I was clutching at straws."
-1,"I wanted to do some research on anorexia, so I went to the library to get the skinny."
-1,"I've never killed a deer before but I'll take a shot at it."
-1,"It's hard to wear your heart on your sleeve if all you own is tanktops."
-1,"I trained my dog to hunt for underground mushrooms but now he's more truffle than he's worth."
-1,"I told my wife I thought the electrician had said he'd be over by noon, unless I got my wires crossed."
-1,"I told my friend about the creative writing class I took, and she said that she had a simile experience."
-1,"I thought I packed a memory card for my camera, but I forgot it."
-1,"I think I screwed up with the construction. I couldn't nail it."
-1,"It became clear that some of the librarian's best abilities were put on the shelf."
-1,"Is an uninfected tooth in a pre-carious state?"
-1,"I recently got a job at the office for national statistics, but I'm only there to make up the numbers."
-1,"I plug my guitar into all kinds of amplifiers. It's an eclectic guitar."
-1,"I noticed that the sun was out, and nobody had bothered to relight it."
-1,"In order to show a profit, the floundering gourmet seafood restaurant was allowed to cook its books since there is no accounting for taste."
-1,"In Ireland you're more likely to get a Pat answer."
-1,"I might study something at a university that someone once told me about - there is a degree of ambiguity there."
-1,"I met the woman of my dreams at the base of Mount Vesuvius. She is the lava my life."
-1,"I met a man who loves eating couches. I think he has a suite tooth."
-1,"I like elevators they let me say jokes on every level."
-1,"I knew the little guy was going to play a prank on me, because of my sense of imp portents."
-1,"I knew my wife was pregnant when she looked at me with fertilize."
-1,"I just had some coffee that was good only for its sedimental value."
-1,"I just finished reading Newton's Principia Mathematica, and found much of it to be rather derivative."
-1,"I held the door for a mime the other day, I thought it was a nice gesture."
-1,"If you want to make really good soap you've to to raise the bar."
-1,"If you're alone and get too cold you might become ice-olated."
-1,"If you find ten cents in each of your pockets be glad of the new paradigms."
-1,"'If you breathe heavily on the map, it will reveal topography,' he said, with a sigh of relief."
-1,"I find meditating on Descartes and Houdini so liberating, but the reason escapes me."
-1,"I czeched on the prague-ress of my geography."
-1,"I can Harley wait to get my motorbike license."
-1,"I aspire to be a Steeplejack."
-1,"How Long is a Chinese man."
-1,"Hotel maids are experts with spread sheets."
-1,"History has been unfair to Salome. She was just an ambitious young woman who wanted to get ahead."
-1,"He would promise to play golf, but he didn't know how to follow through."
-1,"He went on a cheese diet in order to cheddar few pounds."
-1,"He was to carry two flags in the parade, but decided that would be a double standard."
-1,"He stole an invention and then told patent lies."
-1,"Here is how the track meet is going to run..."
-1,"He recommended the restaurant to me, and said he had no reservations."
-1,"He put up a barn so his farm would be stable-ized."
-1,"He has a soft spot for playing hard ball."
-1,"He couldn't sell his pirate ship because it was unassailable."
-1,"He became an astronaut and had a blast."
-1,"Having my hair cut for free is the only fringe benefit I receive."
-1,"Flying these days is a frisky business."
-1,"Florence Nightingale had many suitors because men liked to go with the Flo."
-1,"Finding area is an integral part of calculus."
-1,"Due to censorship, prison messages are often taken out of context."
-1,"Do podiatrists ever use toe trucks? I know one that charges by the foot."
-1,"Do people who live near a beach have sandy and wavy hair?"
-1,"Doctors take pains to prescribe relief."
-1,"Did you hear about the man who got his finger stuck in his computer? He was trying to insert his thumb drive."
-1,"Church disputes can be settled with canons."
-1,"Bridge tolls have increased significantly over a 5 year span."
-1,"Breeders for lab science animals are definitely part of the rat race."
-1,"Before the scientist discovered taste buds, they were on the tip of his tongue."
-1,"Atom bombs dropped on coral islands took atoll on them."
-1,"At first the paratroops didn't obey orders, but finally they fell in line."
-1,"At a furniture makers convention there's a lot of round-table and table-top discussions."
-1,"Astronauts work in a nice atmosphere."
-1,"A spelunker held out on revealing the treasure's location until he finally caved in."
-1,"As a police officer he was usually off-beat."
-1,"Are people that live in both the Arctic and Antarctica called pollsters?"
-1,"A racer who was also a golfer really knew how to drive."
-1,"A pun can be made on any subject except a king who isn't a subject."
-1,"A prefix is what a man does just before his wife has a word with a tradesperson."
-1,"Anyone hear about that dictionary that fell into the river? It was un-a-bridged."
-1,"Any golfer will tell you the gospel truth. Your next shot always depends on the lie."
-1,"An orthodontist was found dead, killed with a hatchet. However, no one was arrested as the death was declared axe-idental."
-1,"An old lady once asked the dispatcher of a local trucking company if they could ship an antique mirror to her sister in Toronto. The dispatcher says, 'I don't know madam, I'd have to look into it first'."
-1,"A mosquito is the oldest known skin-diver."
-1,"A lot of trees were dying, but they needed to figure out the root of the problem."
-1,"A karate school restaurant served mainly chops."
-1,"A German vegetarian drives a Volks Vegan."
-1,"After the test drive, the car salesman drove home his point."
-1,"After carelessly plucking her eyelashes while shopping for a corsage, Rose couldn't see the florist because of the tweeze."
-1,"A Cajun restaurant made all their sauce on one day for the week. The cook roux'ed the day."
-1,"A boy who instinctively waves at people has a natural hi."
-1,"A bank manager who was also a high jumper spent most of his time in the vault."
-1,"Zookeepers spot clean their leopards."
-1,"Yukon dream of living in the north but it isn't worth Aleutian sleep about it."
-1,"You should lock up your wine in a cabernet."
-1,"Yesterday I slept on a battery, it was a good power nap."
-1,"Why do football players make terrible pilots? They always break the plane before touchdown."
-1,"'Where did Anastasia go?'. 'I don't know. She must of been Romanov.'"
-1,"When tires are up it's due to inflation."
-1,"When the Sun and the planets die, one person will receive the whole inheritance. Their lawyer convinced them to pursue a sole-heir system."
-1,"When the orchard owner went to trial he was judged by a jury of his pears."
-1,"When the four quadrants got together in jail they formed a vicious circle."
-1,"When the Aztec warrior was about to be punished severely, he was so sad he was disheartened."
-1,"When some coins fell into the batter it turned out to be a rich cake."
-1,"When Plato discovered he was out of food, he decided to go shop at the stoa."
-1,"When I was starving to death, my children gave me a raisin to keep on living."
-1,"When it comes to making desserts you really take the cake."
-1,"When he proposed to her, she found it very engaging."
-1,"When he kicked the invoice, it didn't mean he wanted to foot the bill."
-1,"When asked to picture the perfect modern defensive weapon the Claymore springs to mine."
-1,"What is it called when Legolas takes his own picture? An elfie."
-1,"What investors have to lose weight? Stocky brokers."
-1,"What do people buy coffee with? Starbucks."
-1,"Weather forecasters have to have lots of degrees."
-1,"Unable to get help with my refinancing made me a loan wolf."
-1,"Two rites make a wrong where bigamy is concerned."
-1,"Two cooks disagreed but decided to hash it over."
